ex_ID,q_ID
3851,9426
3851,9441
3851,9447
3851,9422
3851,9444
3851,9428
3851,9448
3851,9445
3851,9432
3851,9450
3852,5643
3852,5651
3852,5656
3852,5670
3852,5662
3852,5647
3852,5642
3852,5665
3852,5644
3852,5669
3853,5039
3853,5012
3853,5025
3853,5038
3853,5011
3853,5037
3853,5013
3853,5033
3853,5014
3853,5021
3854,6345
3854,6335
3854,6340
3854,6344
3854,6352
3854,6337
3854,6347
3854,6358
3854,6355
3854,6360
3855,6482
3855,6499
3855,6481
3855,6484
3855,6507
3855,6500
3855,6503
3855,6486
3855,6487
3855,6502
3856,2295
3856,2304
3856,2294
3856,2282
3856,2306
3856,2297
3856,2305
3856,2299
3856,2289
3856,2298
3857,2836
3857,2824
3857,2831
3857,2840
3857,2837
3857,2835
3857,2832
3857,2847
3857,2844
3857,2839
3858,4175
3858,4181
3858,4188
3858,4182
3858,4197
3858,4191
3858,4192
3858,4185
3858,4177
3858,4190
3859,4083
3859,4087
3859,4091
3859,4105
3859,4092
3859,4108
3859,4109
3859,4106
3859,4096
3859,4100
3860,8331
3860,8330
3860,8334
3860,8338
3860,8325
3860,8319
3860,8312
3860,8336
3860,8326
3860,8339
3861,3827
3861,3825
3861,3834
3861,3830
3861,3833
3861,3839
3861,3812
3861,3832
3861,3819
3861,3831
3862,657
3862,646
3862,641
3862,645
3862,643
3862,659
3862,660
3862,650
3862,658
3862,654
3863,3575
3863,3572
3863,3576
3863,3574
3863,3573
3863,3590
3863,3589
3863,3593
3863,3594
3863,3596
3864,6345
3864,6359
3864,6353
3864,6350
3864,6335
3864,6343
3864,6354
3864,6337
3864,6356
3864,6339
3865,6816
3865,6814
3865,6833
3865,6831
3865,6830
3865,6832
3865,6820
3865,6817
3865,6837
3865,6815
3866,4346
3866,4323
3866,4331
3866,4336
3866,4341
3866,4339
3866,4348
3866,4345
3866,4342
3866,4343
3867,4338
3867,4327
3867,4345
3867,4335
3867,4336
3867,4326
3867,4347
3867,4350
3867,4324
3867,4348
3868,3773
3868,3757
3868,3754
3868,3777
3868,3771
3868,3751
3868,3764
3868,3768
3868,3775
3868,3758
3869,10124
3869,10117
3869,10126
3869,10139
3869,10118
3869,10111
3869,10114
3869,10123
3869,10135
3869,10120
3870,2467
3870,2470
3870,2489
3870,2472
3870,2477
3870,2476
3870,2485
3870,2482
3870,2461
3870,2483
3871,4532
3871,4534
3871,4547
3871,4556
3871,4557
3871,4533
3871,4536
3871,4550
3871,4545
3871,4538
3872,4792
3872,4773
3872,4790
3872,4789
3872,4800
3872,4774
3872,4783
3872,4796
3872,4787
3872,4771
3873,8923
3873,8913
3873,8915
3873,8919
3873,8929
3873,8921
3873,8916
3873,8912
3873,8930
3873,8935
3874,4600
3874,4603
3874,4596
3874,4605
3874,4593
3874,4592
3874,4609
3874,4601
3874,4606
3874,4620
3875,697
3875,713
3875,701
3875,710
3875,698
3875,715
3875,694
3875,699
3875,696
3875,703
3876,2614
3876,2628
3876,2640
3876,2617
3876,2612
3876,2636
3876,2615
3876,2625
3876,2618
3876,2616
3877,7465
3877,7461
3877,7467
3877,7454
3877,7469
3877,7460
3877,7459
3877,7457
3877,7452
3877,7446
3878,1383
3878,1389
3878,1406
3878,1409
3878,1408
3878,1399
3878,1381
3878,1392
3878,1397
3878,1405
3879,7837
3879,7839
3879,7842
3879,7836
3879,7853
3879,7851
3879,7833
3879,7856
3879,7835
3879,7832
3880,9794
3880,9795
3880,9804
3880,9787
3880,9798
3880,9783
3880,9793
3880,9809
3880,9786
3880,9797
3881,2086
3881,2078
3881,2094
3881,2084
3881,2098
3881,2073
3881,2091
3881,2079
3881,2081
3881,2100
3882,6982
3882,6970
3882,6967
3882,6985
3882,6976
3882,6969
3882,6973
3882,6963
3882,6980
3882,6990
3883,6036
3883,6052
3883,6034
3883,6048
3883,6041
3883,6043
3883,6058
3883,6035
3883,6047
3883,6049
3884,9414
3884,9409
3884,9408
3884,9406
3884,9398
3884,9418
3884,9407
3884,9411
3884,9412
3884,9401
3885,6660
3885,6635
3885,6649
3885,6652
3885,6642
3885,6631
3885,6637
3885,6656
3885,6657
3885,6640
3886,2126
3886,2108
3886,2125
3886,2129
3886,2119
3886,2118
3886,2112
3886,2111
3886,2105
3886,2124
3887,7577
3887,7569
3887,7573
3887,7582
3887,7585
3887,7566
3887,7587
3887,7574
3887,7576
3887,7586
3888,7359
3888,7362
3888,7366
3888,7380
3888,7365
3888,7352
3888,7369
3888,7373
3888,7364
3888,7360
3889,8902
3889,8889
3889,8894
3889,8881
3889,8901
3889,8895
3889,8884
3889,8910
3889,8890
3889,8905
3890,9043
3890,9048
3890,9037
3890,9036
3890,9056
3890,9052
3890,9044
3890,9054
3890,9039
3890,9057
3891,5699
3891,5694
3891,5671
3891,5673
3891,5700
3891,5696
3891,5679
3891,5698
3891,5676
3891,5697
3892,613
3892,607
3892,625
3892,602
3892,608
3892,628
3892,601
3892,606
3892,609
3892,610
3893,8982
3893,8984
3893,8972
3893,8983
3893,8986
3893,8971
3893,8989
3893,8991
3893,8973
3893,8998
3894,3056
3894,3035
3894,3041
3894,3053
3894,3038
3894,3050
3894,3039
3894,3054
3894,3036
3894,3049
3895,1132
3895,1126
3895,1135
3895,1118
3895,1115
3895,1123
3895,1140
3895,1122
3895,1121
3895,1111
3896,8058
3896,8047
3896,8053
3896,8067
3896,8043
3896,8044
3896,8060
3896,8051
3896,8052
3896,8055
3897,7491
3897,7482
3897,7481
3897,7487
3897,7479
3897,7478
3897,7476
3897,7495
3897,7474
3897,7483
3898,236
3898,226
3898,230
3898,214
3898,213
3898,228
3898,212
3898,238
3898,235
3898,239
3899,515
3899,534
3899,524
3899,531
3899,527
3899,520
3899,517
3899,538
3899,536
3899,526
3900,9159
3900,9151
3900,9156
3900,9171
3900,9179
3900,9152
3900,9161
3900,9178
3900,9155
3900,9177
3901,3436
3901,3444
3901,3422
3901,3441
3901,3425
3901,3437
3901,3442
3901,3439
3901,3440
3901,3438
3902,4468
3902,4462
3902,4459
3902,4452
3902,4450
3902,4466
3902,4449
3902,4441
3902,4445
3902,4443
3903,4423
3903,4411
3903,4422
3903,4421
3903,4418
3903,4429
3903,4440
3903,4425
3903,4424
3903,4432
3904,5426
3904,5401
3904,5407
3904,5421
3904,5429
3904,5409
3904,5415
3904,5418
3904,5420
3904,5406
3905,2427
3905,2408
3905,2407
3905,2411
3905,2409
3905,2406
3905,2422
3905,2429
3905,2421
3905,2428
3906,4356
3906,4366
3906,4374
3906,4360
3906,4379
3906,4373
3906,4368
3906,4380
3906,4376
3906,4363
3907,9820
3907,9836
3907,9830
3907,9817
3907,9812
3907,9827
3907,9839
3907,9831
3907,9811
3907,9824
3908,1598
3908,1610
3908,1617
3908,1599
3908,1597
3908,1615
3908,1603
3908,1619
3908,1593
3908,1595
3909,3735
3909,3727
3909,3722
3909,3746
3909,3728
3909,3724
3909,3729
3909,3731
3909,3748
3909,3726
3910,697
3910,704
3910,703
3910,714
3910,712
3910,719
3910,710
3910,711
3910,707
3910,716
3911,10282
3911,10266
3911,10265
3911,10267
3911,10278
3911,10288
3911,10277
3911,10273
3911,10289
3911,10279
3912,8766
3912,8789
3912,8779
3912,8765
3912,8788
3912,8773
3912,8762
3912,8771
3912,8780
3912,8786
3913,4468
3913,4458
3913,4466
3913,4452
3913,4448
3913,4457
3913,4441
3913,4455
3913,4447
3913,4456
3914,4175
3914,4199
3914,4191
3914,4183
3914,4185
3914,4182
3914,4176
3914,4193
3914,4198
3914,4184
3915,8271
3915,8252
3915,8280
3915,8258
3915,8260
3915,8268
3915,8266
3915,8255
3915,8272
3915,8270
3916,4586
3916,4565
3916,4587
3916,4584
3916,4563
3916,4561
3916,4588
3916,4580
3916,4582
3916,4567
3917,6307
3917,6315
3917,6308
3917,6325
3917,6302
3917,6312
3917,6301
3917,6309
3917,6304
3917,6320
3918,1174
3918,1171
3918,1179
3918,1188
3918,1175
3918,1197
3918,1190
3918,1178
3918,1193
3918,1176
3919,7768
3919,7751
3919,7754
3919,7758
3919,7765
3919,7745
3919,7752
3919,7744
3919,7757
3919,7756
3920,2375
3920,2373
3920,2379
3920,2391
3920,2388
3920,2376
3920,2389
3920,2390
3920,2400
3920,2396
3921,1157
3921,1158
3921,1148
3921,1155
3921,1162
3921,1169
3921,1167
3921,1168
3921,1151
3921,1166
3922,6109
3922,6094
3922,6107
3922,6102
3922,6112
3922,6101
3922,6110
3922,6103
3922,6095
3922,6091
3923,6857
3923,6853
3923,6850
3923,6867
3923,6861
3923,6870
3923,6849
3923,6854
3923,6845
3923,6866
3924,6159
3924,6151
3924,6178
3924,6174
3924,6158
3924,6168
3924,6156
3924,6166
3924,6169
3924,6176
3925,4120
3925,4131
3925,4124
3925,4137
3925,4127
3925,4112
3925,4115
3925,4117
3925,4132
3925,4129
3926,3883
3926,3888
3926,3880
3926,3872
3926,3877
3926,3882
3926,3898
3926,3875
3926,3889
3926,3893
3927,3662
3927,3673
3927,3690
3927,3665
3927,3664
3927,3685
3927,3687
3927,3679
3927,3671
3927,3684
3928,5889
3928,5898
3928,5897
3928,5906
3928,5907
3928,5901
3928,5890
3928,5885
3928,5903
3928,5886
3929,3835
3929,3817
3929,3824
3929,3840
3929,3823
3929,3822
3929,3819
3929,3836
3929,3837
3929,3811
3930,3162
3930,3178
3930,3152
3930,3155
3930,3174
3930,3154
3930,3175
3930,3170
3930,3151
3930,3153
3931,911
3931,901
3931,927
3931,923
3931,919
3931,918
3931,913
3931,920
3931,906
3931,924
3932,7448
3932,7460
3932,7469
3932,7467
3932,7451
3932,7468
3932,7457
3932,7458
3932,7442
3932,7445
3933,6734
3933,6749
3933,6739
3933,6745
3933,6731
3933,6728
3933,6740
3933,6729
3933,6733
3933,6738
3934,2185
3934,2165
3934,2190
3934,2177
3934,2162
3934,2167
3934,2189
3934,2174
3934,2183
3934,2180
3935,5420
3935,5426
3935,5422
3935,5403
3935,5402
3935,5411
3935,5406
3935,5401
3935,5421
3935,5404
3936,9722
3936,9732
3936,9739
3936,9729
3936,9741
3936,9733
3936,9724
3936,9730
3936,9743
3936,9749
3937,290
3937,271
3937,299
3937,282
3937,272
3937,295
3937,278
3937,300
3937,298
3937,280
3938,2061
3938,2066
3938,2041
3938,2049
3938,2067
3938,2045
3938,2059
3938,2070
3938,2055
3938,2044
3939,2795
3939,2802
3939,2817
3939,2815
3939,2814
3939,2794
3939,2813
3939,2818
3939,2819
3939,2793
3940,5758
3940,5744
3940,5745
3940,5731
3940,5755
3940,5751
3940,5734
3940,5732
3940,5735
3940,5753
3941,7851
3941,7848
3941,7833
3941,7853
3941,7858
3941,7831
3941,7847
3941,7840
3941,7859
3941,7841
3942,9916
3942,9917
3942,9923
3942,9902
3942,9909
3942,9904
3942,9922
3942,9913
3942,9914
3942,9907
3943,10056
3943,10057
3943,10073
3943,10078
3943,10066
3943,10074
3943,10053
3943,10058
3943,10051
3943,10075
3944,9950
3944,9943
3944,9946
3944,9959
3944,9953
3944,9934
3944,9936
3944,9955
3944,9958
3944,9939
3945,6644
3945,6649
3945,6647
3945,6637
3945,6640
3945,6653
3945,6639
3945,6632
3945,6651
3945,6645
3946,9534
3946,9535
3946,9528
3946,9514
3946,9516
3946,9526
3946,9529
3946,9540
3946,9513
3946,9517
3947,3099
3947,3114
3947,3106
3947,3103
3947,3092
3947,3091
3947,3110
3947,3100
3947,3112
3947,3108
3948,1664
3948,1676
3948,1655
3948,1675
3948,1680
3948,1670
3948,1666
3948,1656
3948,1679
3948,1671
3949,9794
3949,9789
3949,9790
3949,9806
3949,9797
3949,9801
3949,9782
3949,9804
3949,9807
3949,9810
3950,3053
3950,3043
3950,3036
3950,3034
3950,3054
3950,3031
3950,3055
3950,3041
3950,3052
3950,3032
3951,9890
3951,9879
3951,9880
3951,9898
3951,9878
3951,9892
3951,9885
3951,9886
3951,9874
3951,9881
3952,2902
3952,2909
3952,2903
3952,2900
3952,2890
3952,2896
3952,2894
3952,2904
3952,2888
3952,2891
3953,697
3953,699
3953,711
3953,703
3953,692
3953,701
3953,704
3953,700
3953,702
3953,718
3954,3617
3954,3629
3954,3607
3954,3619
3954,3620
3954,3627
3954,3608
3954,3616
3954,3623
3954,3601
3955,1411
3955,1440
3955,1430
3955,1427
3955,1432
3955,1418
3955,1433
3955,1416
3955,1421
3955,1435
3956,829
3956,831
3956,835
3956,816
3956,833
3956,825
3956,814
3956,830
3956,820
3956,823
3957,2808
3957,2817
3957,2802
3957,2799
3957,2797
3957,2791
3957,2795
3957,2803
3957,2815
3957,2793
3958,752
3958,766
3958,778
3958,758
3958,754
3958,776
3958,764
3958,762
3958,760
3958,765
3959,3058
3959,3033
3959,3047
3959,3050
3959,3049
3959,3031
3959,3054
3959,3048
3959,3045
3959,3036
3960,5769
3960,5776
3960,5788
3960,5768
3960,5785
3960,5764
3960,5782
3960,5787
3960,5772
3960,5774
3961,1089
3961,1091
3961,1082
3961,1096
3961,1083
3961,1099
3961,1108
3961,1109
3961,1095
3961,1086
3962,8022
3962,8038
3962,8034
3962,8027
3962,8021
3962,8040
3962,8019
3962,8035
3962,8023
3962,8025
3963,7821
3963,7803
3963,7819
3963,7807
3963,7827
3963,7806
3963,7808
3963,7812
3963,7816
3963,7829
3964,8526
3964,8532
3964,8524
3964,8546
3964,8523
3964,8535
3964,8542
3964,8527
3964,8537
3964,8549
3965,8194
3965,8213
3965,8200
3965,8219
3965,8209
3965,8211
3965,8216
3965,8215
3965,8193
3965,8201
3966,8046
3966,8051
3966,8057
3966,8042
3966,8061
3966,8047
3966,8068
3966,8070
3966,8043
3966,8054
3967,1078
3967,1065
3967,1070
3967,1075
3967,1077
3967,1054
3967,1057
3967,1068
3967,1063
3967,1076
3968,3044
3968,3049
3968,3036
3968,3037
3968,3042
3968,3048
3968,3047
3968,3035
3968,3034
3968,3046
3969,8913
3969,8934
3969,8937
3969,8911
3969,8914
3969,8921
3969,8924
3969,8912
3969,8929
3969,8915
3970,2404
3970,2419
3970,2412
3970,2421
3970,2422
3970,2409
3970,2418
3970,2420
3970,2429
3970,2406
3971,6021
3971,6004
3971,6011
3971,6017
3971,6027
3971,6002
3971,6010
3971,6025
3971,6015
3971,6019
3972,8235
3972,8229
3972,8250
3972,8232
3972,8221
3972,8231
3972,8244
3972,8241
3972,8233
3972,8238
3973,9910
3973,9920
3973,9914
3973,9930
3973,9906
3973,9904
3973,9924
3973,9926
3973,9921
3973,9929
3974,5642
3974,5651
3974,5648
3974,5658
3974,5652
3974,5660
3974,5659
3974,5646
3974,5668
3974,5670
3975,7900
3975,7907
3975,7894
3975,7920
3975,7915
3975,7918
3975,7919
3975,7898
3975,7913
3975,7893
3976,5919
3976,5912
3976,5925
3976,5926
3976,5913
3976,5924
3976,5940
3976,5923
3976,5934
3976,5935
3977,8279
3977,8264
3977,8254
3977,8256
3977,8260
3977,8261
3977,8275
3977,8269
3977,8252
3977,8268
3978,7732
3978,7725
3978,7718
3978,7737
3978,7734
3978,7713
3978,7735
3978,7731
3978,7721
3978,7729
3979,677
3979,690
3979,670
3979,687
3979,672
3979,683
3979,664
3979,688
3979,667
3979,666
3980,1647
3980,1643
3980,1623
3980,1642
3980,1633
3980,1621
3980,1649
3980,1637
3980,1639
3980,1625
3981,7726
3981,7737
3981,7734
3981,7736
3981,7724
3981,7729
3981,7722
3981,7714
3981,7716
3981,7738
3982,322
3982,307
3982,305
3982,304
3982,325
3982,319
3982,318
3982,314
3982,312
3982,326
3983,2320
3983,2317
3983,2326
3983,2322
3983,2336
3983,2328
3983,2332
3983,2331
3983,2316
3983,2335
3984,5271
3984,5253
3984,5266
3984,5257
3984,5278
3984,5251
3984,5274
3984,5264
3984,5254
3984,5276
3985,2124
3985,2115
3985,2107
3985,2108
3985,2117
3985,2119
3985,2104
3985,2126
3985,2116
3985,2111
3986,6645
3986,6632
3986,6636
3986,6656
3986,6631
3986,6642
3986,6634
3986,6637
3986,6638
3986,6633
3987,6824
3987,6813
3987,6827
3987,6815
3987,6819
3987,6828
3987,6822
3987,6811
3987,6816
3987,6834
3988,1977
3988,1979
3988,1971
3988,1969
3988,1964
3988,1974
3988,1951
3988,1959
3988,1963
3988,1965
3989,5292
3989,5305
3989,5306
3989,5287
3989,5284
3989,5290
3989,5285
3989,5309
3989,5293
3989,5310
3990,477
3990,458
3990,474
3990,464
3990,457
3990,468
3990,469
3990,452
3990,466
3990,479
3991,1101
3991,1087
3991,1097
3991,1096
3991,1084
3991,1103
3991,1082
3991,1102
3991,1088
3991,1109
3992,3080
3992,3066
3992,3061
3992,3074
3992,3065
3992,3071
3992,3073
3992,3086
3992,3083
3992,3087
3993,7510
3993,7519
3993,7509
3993,7522
3993,7505
3993,7526
3993,7507
3993,7508
3993,7502
3993,7503
3994,2713
3994,2725
3994,2702
3994,2708
3994,2710
3994,2728
3994,2716
3994,2706
3994,2719
3994,2721
3995,9147
3995,9133
3995,9131
3995,9136
3995,9138
3995,9123
3995,9125
3995,9139
3995,9144
3995,9145
3996,2031
3996,2020
3996,2035
3996,2022
3996,2011
3996,2030
3996,2013
3996,2014
3996,2021
3996,2023
3997,915
3997,920
3997,923
3997,921
3997,906
3997,909
3997,913
3997,902
3997,927
3997,929
3998,1008
3998,1004
3998,995
3998,1015
3998,1014
3998,1020
3998,1009
3998,1007
3998,998
3998,1012
3999,6090
3999,6072
3999,6080
3999,6075
3999,6078
3999,6065
3999,6077
3999,6071
3999,6073
3999,6085
4000,4031
4000,4042
4000,4029
4000,4035
4000,4033
4000,4036
4000,4044
4000,4045
4000,4046
4000,4027
4001,10198
4001,10189
4001,10182
4001,10192
4001,10187
4001,10183
4001,10195
4001,10188
4001,10174
4001,10197
4002,452
4002,476
4002,457
4002,470
4002,472
4002,465
4002,463
4002,451
4002,464
4002,467
4003,5299
4003,5288
4003,5301
4003,5310
4003,5289
4003,5286
4003,5298
4003,5296
4003,5294
4003,5297
4004,8971
4004,8995
4004,8991
4004,8990
4004,8983
4004,8982
4004,8978
4004,8989
4004,8988
4004,8975
4005,3309
4005,3325
4005,3316
4005,3313
4005,3330
4005,3324
4005,3317
4005,3323
4005,3302
4005,3322
4006,10352
4006,10369
4006,10353
4006,10361
4006,10370
4006,10378
4006,10365
4006,10363
4006,10355
4006,10379
4007,10273
4007,10289
4007,10266
4007,10271
4007,10280
4007,10288
4007,10279
4007,10290
4007,10278
4007,10270
4008,8337
4008,8317
4008,8311
4008,8332
4008,8326
4008,8323
4008,8316
4008,8330
4008,8313
4008,8336
4009,5477
4009,5466
4009,5488
4009,5468
4009,5471
4009,5482
4009,5461
4009,5469
4009,5475
4009,5479
4010,3175
4010,3166
4010,3170
4010,3171
4010,3160
4010,3172
4010,3177
4010,3173
4010,3155
4010,3161
4011,7681
4011,7699
4011,7686
4011,7696
4011,7706
4011,7704
4011,7698
4011,7705
4011,7701
4011,7703
4012,8650
4012,8663
4012,8649
4012,8666
4012,8661
4012,8669
4012,8670
4012,8654
4012,8645
4012,8667
4013,10229
4013,10218
4013,10202
4013,10206
4013,10214
4013,10204
4013,10210
4013,10222
4013,10213
4013,10226
4014,2668
4014,2653
4014,2652
4014,2667
4014,2649
4014,2660
4014,2650
4014,2665
4014,2666
4014,2648
4015,9993
4015,9991
4015,10003
4015,10009
4015,10018
4015,10000
4015,10019
4015,10005
4015,10020
4015,10016
4016,7436
4016,7440
4016,7416
4016,7439
4016,7419
4016,7413
4016,7431
4016,7411
4016,7417
4016,7414
4017,9874
4017,9879
4017,9886
4017,9890
4017,9872
4017,9883
4017,9884
4017,9871
4017,9896
4017,9898
4018,2797
4018,2795
4018,2802
4018,2813
4018,2804
4018,2807
4018,2793
4018,2806
4018,2817
4018,2791
4019,5261
4019,5257
4019,5272
4019,5260
4019,5273
4019,5262
4019,5265
4019,5267
4019,5278
4019,5258
4020,4092
4020,4085
4020,4087
4020,4097
4020,4083
4020,4099
4020,4082
4020,4106
4020,4102
4020,4098
4021,5560
4021,5575
4021,5580
4021,5558
4021,5563
4021,5573
4021,5556
4021,5568
4021,5557
4021,5561
4022,1135
4022,1122
4022,1129
4022,1136
4022,1140
4022,1123
4022,1137
4022,1120
4022,1111
4022,1125
4023,3918
4023,3914
4023,3908
4023,3915
4023,3927
4023,3926
4023,3907
4023,3928
4023,3925
4023,3921
4024,594
4024,591
4024,582
4024,595
4024,592
4024,578
4024,573
4024,593
4024,585
4024,586
4025,2454
4025,2451
4025,2440
4025,2450
4025,2460
4025,2437
4025,2449
4025,2431
4025,2444
4025,2453
4026,1457
4026,1454
4026,1451
4026,1470
4026,1445
4026,1468
4026,1442
4026,1444
4026,1448
4026,1461
4027,2597
4027,2586
4027,2594
4027,2585
4027,2603
4027,2593
4027,2581
4027,2598
4027,2599
4027,2600
4028,5882
4028,5898
4028,5893
4028,5897
4028,5884
4028,5904
4028,5896
4028,5901
4028,5886
4028,5908
4029,10390
4029,10410
4029,10383
4029,10402
4029,10396
4029,10385
4029,10393
4029,10408
4029,10391
4029,10388
4030,5480
4030,5479
4030,5478
4030,5470
4030,5487
4030,5484
4030,5469
4030,5490
4030,5483
4030,5488
4031,1987
4031,2001
4031,1996
4031,2000
4031,1992
4031,1983
4031,1999
4031,1997
4031,2008
4031,1994
4032,8680
4032,8673
4032,8671
4032,8699
4032,8684
4032,8695
4032,8681
4032,8700
4032,8677
4032,8693
4033,1397
4033,1383
4033,1385
4033,1404
4033,1381
4033,1382
4033,1388
4033,1406
4033,1395
4033,1389
4034,8296
4034,8307
4034,8299
4034,8295
4034,8305
4034,8285
4034,8297
4034,8304
4034,8302
4034,8288
4035,7765
4035,7744
4035,7742
4035,7762
4035,7748
4035,7747
4035,7759
4035,7764
4035,7760
4035,7749
4036,6384
4036,6382
4036,6370
4036,6364
4036,6375
4036,6379
4036,6385
4036,6378
4036,6380
4036,6383
4037,3961
4037,3988
4037,3983
4037,3973
4037,3977
4037,3979
4037,3986
4037,3965
4037,3980
4037,3978
4038,5503
4038,5504
4038,5514
4038,5518
4038,5497
4038,5502
4038,5494
4038,5501
4038,5519
4038,5515
4039,2205
4039,2212
4039,2210
4039,2204
4039,2218
4039,2207
4039,2206
4039,2208
4039,2216
4039,2219
4040,8563
4040,8575
4040,8560
4040,8565
4040,8571
4040,8564
4040,8562
4040,8570
4040,8566
4040,8573
4041,2515
4041,2497
4041,2496
4041,2519
4041,2504
4041,2512
4041,2516
4041,2503
4041,2502
4041,2506
4042,4400
4042,4394
4042,4381
4042,4389
4042,4406
4042,4396
4042,4402
4042,4403
4042,4395
4042,4386
4043,9488
4043,9492
4043,9508
4043,9498
4043,9490
4043,9495
4043,9505
4043,9496
4043,9504
4043,9486
4044,6665
4044,6667
4044,6676
4044,6677
4044,6685
4044,6675
4044,6689
4044,6670
4044,6663
4044,6671
4045,7530
4045,7515
4045,7502
4045,7526
4045,7510
4045,7519
4045,7521
4045,7512
4045,7507
4045,7518
4046,2610
4046,2596
4046,2591
4046,2594
4046,2607
4046,2603
4046,2601
4046,2583
4046,2599
4046,2587
4047,4468
4047,4447
4047,4462
4047,4453
4047,4454
4047,4444
4047,4459
4047,4461
4047,4443
4047,4445
4048,3207
4048,3196
4048,3202
4048,3199
4048,3182
4048,3190
4048,3204
4048,3197
4048,3201
4048,3200
4049,5912
4049,5918
4049,5928
4049,5913
4049,5923
4049,5939
4049,5920
4049,5935
4049,5924
4049,5914
4050,10268
4050,10290
4050,10284
4050,10263
4050,10274
4050,10285
4050,10273
4050,10269
4050,10264
4050,10267
4051,6311
4051,6313
4051,6329
4051,6319
4051,6304
4051,6322
4051,6314
4051,6317
4051,6326
4051,6321
4052,8355
4052,8364
4052,8351
4052,8360
4052,8366
4052,8361
4052,8349
4052,8341
4052,8346
4052,8369
4053,7824
4053,7828
4053,7808
4053,7815
4053,7812
4053,7821
4053,7820
4053,7801
4053,7811
4053,7817
4054,3842
4054,3856
4054,3862
4054,3847
4054,3869
4054,3846
4054,3853
4054,3866
4054,3845
4054,3863
4055,4909
4055,4897
4055,4912
4055,4900
4055,4903
4055,4898
4055,4893
4055,4917
4055,4896
4055,4895
4056,2927
4056,2923
4056,2922
4056,2914
4056,2936
4056,2929
4056,2913
4056,2911
4056,2930
4056,2912
4057,1212
4057,1213
4057,1220
4057,1214
4057,1227
4057,1201
4057,1228
4057,1204
4057,1216
4057,1230
4058,3518
4058,3521
4058,3533
4058,3535
4058,3523
4058,3534
4058,3528
4058,3540
4058,3539
4058,3536
4059,2030
4059,2012
4059,2027
4059,2025
4059,2037
4059,2024
4059,2034
4059,2026
4059,2019
4059,2015
4060,301
4060,330
4060,310
4060,325
4060,304
4060,312
4060,318
4060,327
4060,323
4060,308
4061,2656
4061,2663
4061,2661
4061,2668
4061,2651
4061,2641
4061,2648
4061,2664
4061,2665
4061,2642
4062,2227
4062,2239
4062,2226
4062,2221
4062,2231
4062,2224
4062,2237
4062,2222
4062,2232
4062,2225
4063,8907
4063,8894
4063,8889
4063,8905
4063,8892
4063,8909
4063,8902
4063,8910
4063,8898
4063,8887
4064,4634
4064,4646
4064,4642
4064,4645
4064,4622
4064,4629
4064,4621
4064,4638
4064,4650
4064,4641
4065,1684
4065,1682
4065,1691
4065,1686
4065,1687
4065,1697
4065,1702
4065,1694
4065,1705
4065,1693
4066,7163
4066,7154
4066,7168
4066,7167
4066,7151
4066,7157
4066,7148
4066,7147
4066,7160
4066,7166
4067,9752
4067,9754
4067,9751
4067,9765
4067,9760
4067,9768
4067,9763
4067,9773
4067,9766
4067,9774
4068,1377
4068,1369
4068,1376
4068,1361
4068,1378
4068,1364
4068,1351
4068,1372
4068,1352
4068,1370
4069,2659
4069,2649
4069,2645
4069,2653
4069,2655
4069,2668
4069,2646
4069,2660
4069,2651
4069,2664
4070,7350
4070,7343
4070,7342
4070,7337
4070,7333
4070,7323
4070,7349
4070,7324
4070,7338
4070,7341
4071,9649
4071,9633
4071,9656
4071,9645
4071,9659
4071,9641
4071,9639
4071,9644
4071,9650
4071,9654
4072,870
4072,855
4072,842
4072,861
4072,848
4072,866
4072,868
4072,863
4072,862
4072,844
4073,5811
4073,5795
4073,5808
4073,5800
4073,5798
4073,5816
4073,5806
4073,5817
4073,5819
4073,5794
4074,678
4074,686
4074,667
4074,674
4074,679
4074,688
4074,680
4074,673
4074,682
4074,677
4075,4155
4075,4144
4075,4150
4075,4154
4075,4143
4075,4148
4075,4163
4075,4153
4075,4158
4075,4162
4076,1821
4076,1809
4076,1815
4076,1812
4076,1801
4076,1803
4076,1823
4076,1805
4076,1827
4076,1830
4077,1669
4077,1677
4077,1664
4077,1675
4077,1656
4077,1670
4077,1678
4077,1654
4077,1679
4077,1655
4078,5371
4078,5375
4078,5391
4078,5387
4078,5380
4078,5373
4078,5390
4078,5372
4078,5382
4078,5388
4079,4873
4079,4861
4079,4867
4079,4878
4079,4890
4079,4870
4079,4888
4079,4874
4079,4879
4079,4886
4080,6699
4080,6697
4080,6705
4080,6711
4080,6692
4080,6701
4080,6706
4080,6700
4080,6713
4080,6698
4081,1272
4081,1270
4081,1281
4081,1263
4081,1288
4081,1265
4081,1266
4081,1278
4081,1264
4081,1273
4082,5320
4082,5340
4082,5321
4082,5325
4082,5330
4082,5327
4082,5332
4082,5322
4082,5326
4082,5335
4083,4872
4083,4869
4083,4874
4083,4887
4083,4885
4083,4877
4083,4878
4083,4867
4083,4884
4083,4865
4084,4331
4084,4336
4084,4346
4084,4326
4084,4321
4084,4339
4084,4344
4084,4347
4084,4345
4084,4322
4085,2682
4085,2693
4085,2695
4085,2683
4085,2681
4085,2672
4085,2696
4085,2680
4085,2699
4085,2685
4086,5016
4086,5031
4086,5015
4086,5013
4086,5022
4086,5011
4086,5025
4086,5035
4086,5028
4086,5017
4087,6715
4087,6717
4087,6697
4087,6720
4087,6719
